id,award_id,base_date,start_date,end_date,amount,outlays,recipient,recipient_uei,award_type,assistance_listing,awarding_agency,awarding_subagency,funding_agency,funding_subagency,description,last_modified
ASST_NON_SIN65019GR0007_019,SIN65019GR0007,2019-04-05,2019-04-05,2019-09-30,20000.0,0.0,INDO AMERICAN EDUCATION SOCIETY,UGDBJHKDBUA3,PROJECT GRANT (B),19.022,Department of State,Department of State,Department of State,Department of State,EDUCATIONUSA AHMEDABAD WILL SPREAD AWARENESS FOR HIGHER EDUCATION IN THE UNITED STATES THROUGH OUTREACH AND AT-CENTER ACTIVITIES IN GUJARAT.,2019-04-19 18:12:02.73078+00
ASST_NON_SIT70019GR0043_019,SIT70019GR0043,2019-04-05,2019-04-24,2019-04-28,2300.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,TO ORGANIZE THE ANNUAL LGBT+ LOVERS FILM FESTIVAL.,2019-11-25 23:33:11.483916+00
ASST_NON_SKE50019GR0014_019,SKE50019GR0014,2019-04-05,2019-04-15,2020-04-17,49960.0,0.0,INTER-RELIGIOUS COUNCIL OF KENYA,WJX1BDEFQTE7,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,TO CONTRIBUTE TO STRONG AND SUSTAINABLE BRIDGES OF UNDERSTANDING. RESPECT. AND ACCEPTANCE WITHIN MULTI-FAITH AND MULTICULTURAL COMMUNITIES.,2019-04-19 18:12:03.715456+00
ASST_NON_SKG10019IN0046_019,SKG10019IN0046,2019-04-05,2019-04-05,2019-06-30,15540.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2019-04-19 18:12:03.731053+00
ASST_NON_SKZ10019IN0074_019,SKZ10019IN0074,2019-04-05,2019-04-05,2019-09-30,600.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2019-11-25 23:33:13.663129+00
ASST_NON_SLO10019IN0023_019,SLO10019IN0023,2019-04-05,2019-04-09,2019-04-11,250.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2019-11-25 23:33:14.997059+00
ASST_NON_SMD70019GR0032_019,SMD70019GR0032,2019-04-05,2019-04-12,2019-04-19,3002.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,THE PURPOSE OF THIS AWARD IS TO SUPPORT THE PROJECT JAZZ N CHISINAU INTERNATIONAL FESTIVAL,2019-11-25 23:33:15.652639+00
ASST_NON_SPL90019GR0023_019,SPL90019GR0023,2019-04-05,2019-04-10,2019-12-31,1600.0,0.0,WOJEWODZKA I MIEJSKA BIBLIOTEKA PUBLICZNA,HFXFC1B9U131,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,"A SERIES OF EVENTS PROMOTING AMERICAN CULTURE, HISTORY, SPORTS AND FILM, ORGANIZED BY PARTNER LIBRARY OPERATING A PROGRAM AMERICA@YOUR LIBRARY.",2019-11-25 23:33:18.620857+00
ASST_NON_SPL90019GR0024_019,SPL90019GR0024,2019-04-05,2019-04-10,2019-12-16,2350.0,0.0,WOJEWODZKA I MIEJSKA BIBLIOTEKA PUBLICZNA IM C NORWIDA,Y2NLAK9HHG51,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,"A SERIES OF EVENTS PROMOTING AMERICAN CULTURE, LITERATURE, SPORTS AND FILM ORGANIZED BY THE PARTNER LIBRARY OPERATING A PROGRAM AMERICA@YOUR LIBRARY.",2019-11-25 23:33:18.628898+00
ASST_NON_SPMWRA19GR0008_019,SPMWRA19GR0008,2019-04-05,2019-04-05,2021-03-31,1675155.25,13028.74,ITF USTANOVA ZA KREPITEV CLOVEKOVE VARNOSTI,DGXMJNBJHJ95,PROJECT GRANT (B),19.800,Department of State,Department of State,Department of State,Department of State,NEW AWARD OBLIGATING $1.500.000 FOR BIH MINE FREE SARAJEVO. PRE-AWARD AUTHORIZED FROM 4/1/19. SEE TERMS AND CONDITIONS BELOW,2019-05-03 17:36:54.244013+00
ASST_NON_SRB10019GR0054_019,SRB10019GR0054,2019-04-05,2019-04-08,2019-05-01,5700.0,0.0,UNIVERZITET U NOVOM SADU - AKADEMIJA UMETNOSTI,UFEEL6ELQSD5,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,TO SUPPORT 45TH ANNIVERSARY OF THE ACADEMY OF ARTS IN NOVI SAD.,2019-04-19 18:12:04.720506+00
ASST_NON_SRB10019IN0053_019,SRB10019IN0053,2019-04-05,2019-04-08,2019-06-30,1814.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2019-11-25 23:33:20.501245+00
ASST_NON_SSGTIP10GR0052_019,SSGTIP10GR0052,2019-04-05,2010-09-30,2017-03-30,939533.0,0.0,UNITED NATIONS OFFICE ON DRUGS AND CRIME,XNRPGDAKFK29,PROJECT GRANT (B),19.019,Department of State,Department of State,Department of State,Department of State,STRENGTHENING CRIMINAL JUSTICE RESPONSES TO HUMAN TRAFFICKING IN LAO PDR,2019-04-19 18:12:04.875104+00
ASST_NON_SSJTIP13GR1014_019,SSJTIP13GR1014,2019-04-05,2013-10-01,2017-09-30,451090.0,0.0,UNITED NATIONS OFFICE ON DRUGS AND CRIME,XNRPGDAKFK29,PROJECT GRANT (B),19.019,Department of State,Department of State,Department of State,Department of State,"STRENGTHENING SERVICE PROVISION FOR PROTECTION AND ASSISTANCE TO VICTIMS OF CROSS-BORDER TRAFFICKING BETWEEN BANGLADESH, INDIA AND NEPAL",2019-04-19 18:12:04.883581+00
ASST_NON_SSJTIP13GR1035_019,SSJTIP13GR1035,2019-04-05,2014-10-01,2017-09-30,936968.0,0.0,UNITED NATIONS OFFICE ON DRUGS AND CRIME,XNRPGDAKFK29,PROJECT GRANT (B),19.019,Department of State,Department of State,Department of State,Department of State,CAPACITY BUILDING FOR SADC MEMBER STATES IN THE IMPLEMENTATION OF THE TRAFFICKING IN PERSONS PROTOCOL,2019-04-19 18:12:04.889917+00
ASST_NON_SSW80019GR0018_019,SSW80019GR0018,2019-04-05,2019-04-05,2020-01-31,11988.0,0.0,STORIES FOR SOCIETY,TSH2Q933DMP4,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,CONTRIBUTE TO COSTS FOR CREATING A WEBSITE. PODCASTS AND BRINGING TWO U.S. SPEAKERS TO SWEDEN TO CREATE NEW VOICES. A NETWORK AND SPECIAL PROGRAM.,2019-04-19 18:12:05.835889+00
ASST_NON_SUV70019GR0006_019,SUV70019GR0006,2019-04-05,2019-04-09,2019-10-30,7000.0,0.0,ANIKAYA/AKHRA INC,FJ5FZPHURXY9,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,TO CONDUCT AWARENESS AND TRAINING PROJECT THROUGH DANCE AND THEATER.,2019-04-19 18:12:06.376386+00
ASST_NON_72051419CA00008_072,72051419CA00008,2019-04-08,2019-05-15,2024-05-14,2705000.0,1016365.48,FUNDACION IDEAS PARA LA PAZ FIP,GTGSJ66JPKK9,COOPERATIVE AGREEMENT (B),98.001,Agency for International Development,Agency for International Development,Agency for International Development,Agency for International Development,"THE F2T ALLIANCE AIMS TO ACHIEVE A STRUCTURAL CHANGE FROM A CULTURE OF FEAR TO THE BUILDING OF TRUST AMONG CITIZENS WHO HAVE BEEN PART OF THE CONFLICT. THIS SITUATION HAS PERPETUATED INSECURITY AND ILLEGALITY IN THE REGION. IN ORDER TO ACHIEVE THIS GOAL, WE WILL: (I) GENERATE AND STRENGTHEN LAWFUL AND SUSTAINABLE PRODUCTIVE OPPORTUNITIES IN PRIORITIZED MUNICIPALITIES: (II) STRENGTHEN PERSONAL AND INSTITUTIONAL CAPACITIES TO TRANSFORM THE CULTURE OF FEAR, BASED ON AN INCREASE IN TRUST BETWEEN CITIZENS AND INSTITUTIONS; AND (III) GENERATE A SYSTEM THAT PROMOTES SOCIAL INNOVATION AND REGIONAL COMPETITIVENESS. BY TRANSFORMING THIS ¿CULTURE OF FEAR,¿ THE F2T ALLIANCE WILL PROMOTE JOINT ACTIONS UNDER COMMON PURPOSES TO BUILD ON THE COMPETITIVE AND SUSTAINABLE DEVELOPMENT OF THE WEST AND NORTH OF ANTIOQUIA. THE ALLIANCE WILL WORK AT LOCAL, REGIONAL AND NATIONAL GOVERNMENT LEVELS TO INCREASE COLLABORATION BETWEEN KEY SOCIAL AND ECONOMIC AGENTS, AS WELL AS TO IMPROVE PUBLIC TRUST AND STRENGTHEN THE ¿CULTURE OF LAWFULNESS,¿ MAKING THESE TRANSFORMATIONS SUSTAINABLE IN THE LONG TERM.",2019-04-29 16:42:06.724374+00
ASST_NON_72066319CA00004_072,72066319CA00004,2019-04-08,2019-04-08,2023-04-07,8260456.0,6541476.88,"PLAN INTERNATIONAL USA, INC.",XEL4DM788LT5,COOPERATIVE AGREEMENT (B),98.001,Agency for International Development,Agency for International Development,Agency for International Development,Agency for International Development,"THE HAWASSA COMMUNITY AND WORKER WELLNESS (HCWW) ALLIANCE IS COMPOSED OF PVH, OTHER  HIP INVESTORS, AND PLAN INTERNATIONAL. THE PURPOSE OF THE HCWW IS TO FACILITATE A SMOOTH  TRANSITION OF MIGRANT WORKERS TO URBAN LIFE, PROVIDE ECONOMIC OPPORTUNITIES AND INTERVENE TO  REDUCE INSTANCES OF CRIME AND GENDER BASED VIOLENCE THROUGH MIGRANT WORKER SUPPORT, CAPACITY  BUILDING AND ACCESS TO MARKETS AND THE ESTABLISHMENT OF A COMMUNITY WELFARE AND SAFETY  SOLUTIONS INNOVATION FUND.",2019-04-29 16:42:07.397554+00
ASST_NON_SAL60019IN0006_019,SAL60019IN0006,2019-04-08,2019-04-09,2019-05-31,1000.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2019-11-25 23:32:53.908552+00
ASST_NON_SBK80019IN0021_019,SBK80019IN0021,2019-04-08,2019-04-09,2020-04-30,9275.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.900,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2019-07-19 17:46:09.056766+00
ASST_NON_SCB60019GR0026_019,SCB60019GR0026,2019-04-08,2019-04-10,2020-03-10,29000.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,TO SUPPORT CICP'S JOURNAL OF GREATER MEKONG STUDIES.,2020-02-27 16:07:22.500703+00
ASST_NON_SEG30019GR0034_019,SEG30019GR0034,2019-04-08,2019-04-14,2019-12-31,3652.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.021,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2019-04-19 18:12:02.462569+00
ASST_NON_SFJ60019GR0011_019,SFJ60019GR0011,2019-04-08,2019-04-08,2019-04-25,800.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2019-11-25 23:33:03.514743+00
ASST_NON_SFR50019IN0011_019,SFR50019IN0011,2019-04-08,2019-04-08,2019-08-14,3539.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2019-04-19 18:12:02.619296+00
ASST_NON_SGE21019GR0161_019,SGE21019GR0161,2019-04-08,2019-04-08,2019-05-31,2358.31,0.0,ALUMNI DES PARLAMENTARISCHEN PATENSCHAFTS-PROGRAMMS DES DEUTSCHEN BUNDESTAGES UND DES KONGRESSES DER VEREINIGTEN STAATEN,KV4BKLRBT138,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,"FUNDING FOR TWO CBYX ALUMNI FROM APPPS E.V. TO ATTEND THE TRANSATLANTIC ALUMNI SEMINAR IN WASHOINGTON, D. C. FROM MAY 1-4",2019-11-25 23:33:04.550202+00
ASST_NON_SHR90019GR0012_019,SHR90019GR0012,2019-04-08,2019-04-08,2019-05-08,4714.0,0.0,FSZF ZAGREB,HKN2ML1MZAN3,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,FUNDS FOR FIVE U.S. FILMS THAT WILL BE SCREENED AT THE FESTIVAL OF TOLERANCE IN ZAGREB.,2019-04-19 18:12:02.723451+00
ASST_NON_SHU20019IN0016_019,SHU20019IN0016,2019-04-08,2019-04-08,2019-05-31,1187.5,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2019-11-25 23:33:10.223858+00
ASST_NON_SINLEC19LA0029_019,SINLEC19LA0029,2019-04-08,2019-04-08,2021-09-30,2136100.0,0.0,GENERAL SECRETARIAT OF THE ORGANIZATION OF AMERICAN STATES,Q5UNK1P1JHG7,COOPERATIVE AGREEMENT (B),19.704,Department of State,Department of State,Department of State,Department of State,STRENGTHENING TREATMENT AND PREVENTION CAPACITIES IN LATIN AMERICA AND THE CARIBBEAN,2019-04-19 18:12:03.120386+00
ASST_NON_SJA50719IN0016_019,SJA50719IN0016,2019-04-08,2019-04-14,2019-04-16,1935.8,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2019-11-25 23:33:12.125086+00
ASST_NON_SJA50719IN0017_019,SJA50719IN0017,2019-04-08,2019-04-14,2019-04-16,1875.5,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2019-11-25 23:33:12.125618+00
ASST_NON_SJA80019GR0020_019,SJA80019GR0020,2019-04-08,2019-05-01,2020-07-31,22214.0,0.0,"KNOX ENGLISH NETWORK, N.P.O.",HMD8P5LGCCQ5,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,TO PLAN AND IMPLEMENT A LOCAL STUDENT PROGRAM. AMELOG IN TAMA AND A VIRTUAL EXCHANGE PROGRAM. GLOBAL TALK. FOR JAPANESE AND AMERICAN STUDENTS.,2019-04-19 18:12:03.558657+00
ASST_NON_SLO10019GR0024_019,SLO10019GR0024,2019-04-08,2019-04-08,2019-12-31,15000.0,0.0,PROJEKT FORUM - OBCIANSKE ZDRUZENIE,WNANDUQ11ZN9,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,BRING TOGETHER SLOVAK. US AND EUROPEAN INTELLECTUALS AND ACTIVE CITIZENS TO CELEBRATE THE ANNIVERSARY OF THE VELVET REVOLUTION.,2019-04-19 18:12:03.91165+00
ASST_NON_SRB10019GR0050_019,SRB10019GR0050,2019-04-08,2019-04-08,2019-10-31,3668.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,TO ORGANIZE A CAMP FOR VULNERABLE GROUPS OF CHILDREN WITH DISABILITIES. WHICH WILL DEAL WITH INCLUSION AND TOLERANCE THROUGH SPORTS.,2019-04-19 18:12:04.710618+00
ASST_NON_SRO10019GR0016_019,SRO10019GR0016,2019-04-08,2019-04-08,2019-12-31,23000.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,TO CONDUCT A PROJECT TO PRODUCE A VIDEO DOCUMENTARY ON THE WAY ROMANIA HAS CHANGED IN THE LAST 30 YEARS SINCE THE FALL OF COMMUNISM,2019-04-19 18:12:04.725123+00
ASST_NON_SRS50019GR0016_019,SRS50019GR0016,2019-04-08,2019-04-15,2020-06-30,32973.0,0.0,"AMERICAN COUNCILS FOR INTERNATIONAL EDUCATION: ACTR/ACCELS, INC.",CACNQQMMQ1S1,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,SUPPORT OF AMERICAN COUNCILS' EDUCATIONUSA ACADEMIES 2019 PROGRAM TO SEND THREE RUSSIAN STUDENTS TO THE U.S. FOR A SHORT-TERM ACADEMIC PROGRAM.,2019-10-07 22:07:13.129982+00
ASST_NON_SSN10019IN0010_019,SSN10019IN0010,2019-04-08,2019-04-08,2019-05-03,1368.72,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2019-11-25 23:33:22.281733+00
ASST_NON_SSN10019IN0011_019,SSN10019IN0011,2019-04-08,2019-04-08,2019-05-03,1410.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2019-11-25 23:33:22.282275+00
ASST_NON_SSP10019GR0014_019,SSP10019GR0014,2019-04-08,2019-05-04,2019-05-11,3325.0,0.0,THE NEWS LITERACY PROJECT INC,TJ6LQNEL3UL9,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,TO CONDUCT TRAININGS AND TALKS ON MEDIA LITERACY TO HIGH SCHOOL TEACHERS AND OTHER KEY TARGET AUDIEMCES.,2019-11-25 23:33:22.601704+00
ASST_NON_SSP50019GR0025_019,SSP50019GR0025,2019-04-08,2019-04-21,2019-04-27,1714.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2019-11-25 23:33:23.193891+00
ASST_NON_SUG50019GR0011_019,SUG50019GR0011,2019-04-08,2019-05-01,2019-09-14,2100.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),19.017,Department of State,Department of State,Department of State,Department of State,"TO HOST THE ANNUAL ZOOHACKATHON EVENT AND PROGRAM, ADMINISTERED BY THE STATE DEPARTMENT'S BUREAU OF OCEANS, ENVIRONMENT AND SCIENCE.",2019-11-25 23:33:25.022516+00
ASST_NON_SUSMAF19CA021_019,SUSMAF19CA021,2019-04-08,2019-04-08,2019-06-08,25000.0,0.0,INSTITUTE OF INTERNATIONAL EDUCATION INC,G3XNCEEELQN3,COOPERATIVE AGREEMENT (B),19.040,Department of State,Department of State,Department of State,Department of State,THIS GRANT IS GIVEN TO (IIE) TO SUPPORT THE AFRICAN WOMEN'S ECONOMIC EMPOWERMENT DIALOGUE (AWEED) ON APRIL 15. 2019. TO COVER YALI'S PARTICIPATIO EXP,2019-05-03 17:36:55.443071+00
ASST_NON_AIDOFDAG1400203_072,AIDOFDAG1400203,2019-04-09,2014-10-01,2015-07-31,148409.0,0.0,"INSTITUTO DOMINICANO DE DESARROLLO INTEGRAL, INC.",DTWBKBXQZ3L9,COOPERATIVE AGREEMENT (B),98.001,Agency for International Development,Agency for International Development,,,RISK REDUCTION FOR PERSONS WITH DISABILITIES FOR EMERGENCIES CAUSED BY NATURAL DISASTERS,2019-04-17 16:48:21.126013+00
ASST_NON_AIDOFDAG1500292_072,AIDOFDAG1500292,2019-04-09,2015-10-01,2016-09-30,1297442.38,0.0,"COOPERATIVE FOR ASSISTANCE AND RELIEF EVERYWHERE, INC.",V3GBUCJUJ6Y4,COOPERATIVE AGREEMENT (B),98.001,Agency for International Development,Agency for International Development,Agency for International Development,Agency for International Development,EMERGENCY WASH AND ECONOMIC RECOVERY ASSISTANCE,2019-04-22 13:35:38.72913+00
ASST_NON_SAJ20019IN0019_019,SAJ20019IN0019,2019-04-09,2019-04-15,2019-09-01,10220.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.450,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2019-04-19 18:12:00.4294+00
ASST_NON_SAJ20019IN0020_019,SAJ20019IN0020,2019-04-09,2019-04-15,2019-09-01,4505.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.450,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2019-04-19 18:12:00.487409+00
ASST_NON_SAR20019IN0031_019,SAR20019IN0031,2019-04-09,2019-04-10,2019-06-30,10000.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2019-04-19 18:12:00.640321+00
ASST_NON_SBC40019GR0010_019,SBC40019GR0010,2019-04-09,2019-04-26,2019-09-30,4000.0,0.0,ORGANISATION FOR YOUTH AND ELECTIONS IN BOTSWANA,JHCLFSR46QN4,PROJECT GRANT (B),19.400,Department of State,Department of State,Department of State,Department of State,FUNDING FOR ADDITIONAL FACILITATOR'S TRAVEL AND LODGING FOR THE WORKSHOP ON MEDIA FLUENCY,2019-04-19 18:12:00.763894+00
ASST_NON_SBH20019IN0011_019,SBH20019IN0011,2019-04-09,2019-05-22,2019-06-14,2866.3,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.750,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2019-11-25 23:32:56.612356+00
ASST_NON_SCB60019IN0024_019,SCB60019IN0024,2019-04-09,2019-04-12,2019-07-31,1500.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2019-11-25 23:32:59.429936+00
ASST_NON_SCV10519GR0003_019,SCV10519GR0003,2019-04-09,2019-04-12,2019-09-13,2300.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,"TO SUPPORT AJOC WORLD FREE PRESS DAY EVENT, THE CHALLENGES OF INVESTIGATIVE JOURNALISM IN THE ERA OF POST TRUTH, POPULISM AND FAKE-NEWS, ON MAY 3",2019-11-25 23:33:01.11687+00
ASST_NON_SDA20019GR0011_019,SDA20019GR0011,2019-04-09,2019-04-14,2019-04-15,9325.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,GRANT AWARDED TO COVER EXPENSES RELATED TO ORGANIZING THREE EVENTS FOR THE TWO U.S. SPORT ENVOYS.,2019-08-12 17:13:22.797417+00
ASST_NON_SDA20019GR0012_019,SDA20019GR0012,2019-04-09,2019-04-14,2019-04-15,3100.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,GRANT AWARDED TO COVER EXPENSES RELATED TO ORGANIZING ONE PUBLIC EVENT FOR THE TWO U.S. SPORT ENVOYS.,2019-11-25 23:33:01.160169+00
ASST_NON_SDA20019IN0013_019,SDA20019IN0013,2019-04-09,2019-06-01,2019-07-31,0.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2019-11-25 23:33:01.164488+00
ASST_NON_SECAGD19CA0060_019,SECAGD19CA0060,2019-04-09,2019-04-09,2022-08-31,812247.0,356032.0,AIFS FOUNDATION,HZRGZV87XM52,COOPERATIVE AGREEMENT (B),19.415,Department of State,Department of State,Department of State,Department of State,THIS FEDERAL ASSISTANCE AWARD SUPPORTS AIFS FOR THE FY 19 FLEX PROGRAM. THE AWARD AUTHORIZES $393.374.,2019-04-19 18:12:02.448818+00
ASST_NON_SIZ10019GR0014_019,SIZ10019GR0014,2019-04-09,2019-04-09,2020-01-31,16000.0,0.0,UNIVERSITY OF RAPARIN,YCE6FCEB98H5,PROJECT GRANT (B),19.021,Department of State,Department of State,Department of State,Department of State,TO HOLD A CONFERENCE & BRING TOGETHER NURSING PROFESSIONALS FROM IKR & US FOR GROWING ACADEMICALLY AND INTERACTING WITH BEST PRACTICES FROM US,2019-10-07 22:07:01.240914+00
ASST_NON_SMK80019GR0006_019,SMK80019GR0006,2019-04-09,2019-04-09,2019-05-31,2329.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,DALLAS BLACK DANCE THEATRE AND MAKEDOX AS PART OF THE WORLD LEARNING PROJECTS NAMED COMMUNITIES CONNECTING HERITAGE PROGRAMS.,2019-11-25 23:33:15.985417+00
ASST_NON_SNI01419GR0023_019,SNI01419GR0023,2019-04-09,2019-04-15,2019-12-15,23380.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,THIS AWARD OF $23.380.00 IS TO COVER EXPENSES IN CONNECTION WITH PAS COST-SHARE PORTION OF FY-2019 EDUCATIONUSA OPPORTUNITY FUND PROGRAM,2019-04-19 18:12:03.957267+00
ASST_NON_SNI01419GR0024_019,SNI01419GR0024,2019-04-09,2019-04-15,2020-04-15,15000.0,0.0,MISCELLANEOUS FOREIGN AWARDEES,LN9PU5M2YZN5,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,TO SUPPORT THE GIRLS SPEAK UP PROJECT TO EMPOWER YOUNG GIRLS TO SPEAK OUT ABOUT UNACCEPTABLE BEHAVIOR THAT THEY MIGHT SEE HAPPEN TO THEM AND TO OTHER,2019-04-19 18:12:03.960952+00
ASST_NON_SNI01419GR0025_019,SNI01419GR0025,2019-04-09,2019-05-06,2020-04-06,6739.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2019-04-19 18:12:03.961478+00
ASST_NON_SPL90019IN0025_019,SPL90019IN0025,2019-04-09,2019-04-11,2019-05-31,576.0,0.0,INDIVIDUAL RECIPIENT,,PROJECT GRANT (B),19.040,Department of State,Department of State,Department of State,Department of State,DESCRIPTION MASKED FOR PII PURPOSES,2019-11-25 23:33:18.749038+00
ASST_NON_SPRMCO13CA1045_019,SPRMCO13CA1045,2019-04-09,2013-03-01,2014-05-31,1658106.0,0.0,"INTERNATIONAL RESCUE COMMITTEE, INC.",VYJKCDDX9G95,COOPERATIVE AGREEMENT (B),19.517,Department of State,Department of State,Department of State,Department of State,"SAFE WATER ACCESS, GBV INTERVENTIONS, & COMMUNITY-BASED REPRODUCTIVE HEALTH PROGRAMMING FOR SUDANESE REFUGEES IN BENISHANGUL-GUMUZ, ETHIOPIA",2019-05-03 17:36:54.294367+00
ASST_NON_SPRMCO19CA0040_019,SPRMCO19CA0040,2019-04-09,2019-04-15,2020-08-31,1430136.58,0.0,SAMS FOUNDATION,W4KKPQXZ2XM3,COOPERATIVE AGREEMENT (B),19.519,Department of State,Department of State,Department of State,Department of State,IMPROVE THE HEALTH AND WELL-BEING OF SYRIAN REFUGEES IN KAHRAMAN MARASH. GAZIANTEP. AND HATAY,2019-05-03 17:36:54.606982+00
